FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2012,35.91,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2013,36.06,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2014,36.24,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2015,35.9,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2016,36.35,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2017,36.38,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2018,36.24,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2019,36.45,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2020,36.21,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2021,36.84,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2022,36.69,,
A,Annuale,ITF51,Potenza,FAVACH,Età media dei padri alla nascita del figlio,2023,36.74,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,1999,34.49,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2000,34.56,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2001,34.71,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2002,34.68,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2003,35.24,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2004,35.2,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2005,35.12,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2006,35.25,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2007,35.22,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2008,35.53,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2009,35.67,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2010,35.77,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2011,35.64,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2012,35.74,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2013,36.08,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2014,35.95,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2015,36.09,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2016,36.12,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2017,36.58,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2018,36.14,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2019,36.43,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2020,36.15,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2021,36.84,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2022,36.6,,
A,Annuale,ITF52,Matera,FAVACH,Età media dei padri alla nascita del figlio,2023,36.76,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,1999,34.12,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2000,34.26,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2001,34.31,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2002,34.38,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2003,34.46,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2004,34.72,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2005,34.86,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2006,34.89,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2007,34.93,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2008,34.99,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2009,35.1,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2010,35.1,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2011,35.17,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2012,35.2,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2013,35.22,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2014,35.34,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2015,35.4,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2016,35.56,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2017,35.48,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2018,35.62,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2019,35.75,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2020,35.66,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2021,35.73,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2022,35.73,,
A,Annuale,ITF6,Calabria,FAVACH,Età media dei padri alla nascita del figlio,2023,35.98,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,1999,34.07,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2000,34.26,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2001,34.42,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2002,34.51,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2003,34.52,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2004,34.81,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2005,34.97,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2006,34.9,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2007,35.12,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2008,35.11,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2009,35.3,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2010,35.25,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2011,35.36,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2012,35.49,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2013,35.44,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2014,35.51,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2015,35.5,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2016,35.73,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2017,35.61,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2018,35.8,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2019,35.83,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2020,35.89,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2021,35.9,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2022,35.79,,
A,Annuale,ITF61,Cosenza,FAVACH,Età media dei padri alla nascita del figlio,2023,36.18,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,1999,34.1,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2000,34.28,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2001,34.26,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2002,34.38,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2003,34.54,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2004,34.92,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2005,34.86,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2006,34.97,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2007,34.94,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2008,35.18,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2009,35.05,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2010,35.42,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2011,35.18,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2012,35.21,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2013,35.18,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2014,35.41,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2015,35.63,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2016,35.7,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2017,35.65,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2018,35.58,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2019,35.89,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2020,35.79,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2021,35.89,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2022,36,,
A,Annuale,ITF63,Catanzaro,FAVACH,Età media dei padri alla nascita del figlio,2023,36.05,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,1999,34.34,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2000,34.45,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2001,34.55,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2002,34.31,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2003,34.6,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2004,34.86,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2005,35.03,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2006,35.08,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2007,34.94,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2008,35.03,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2009,35.25,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2010,35.04,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2011,35.2,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2012,35.21,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2013,35.3,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2014,35.39,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2015,35.43,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2016,35.65,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2017,35.53,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2018,35.67,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2019,35.8,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2020,35.72,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2021,35.72,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2022,35.72,,
A,Annuale,ITF65,Reggio di Calabria,FAVACH,Età media dei padri alla nascita del figlio,2023,35.92,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,1999,33.72,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2000,33.76,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2001,33.56,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2002,34.1,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2003,33.74,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2004,33.82,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2005,33.98,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2006,34.05,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2007,34.27,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2008,34.1,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2009,34.2,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2010,34.14,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2011,34.21,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2012,34.2,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2013,34.22,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2014,34.47,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2015,34.41,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2016,34.43,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2017,34.81,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2018,34.97,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2019,34.9,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2020,34.65,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2021,35.04,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2022,34.9,,
A,Annuale,ITF62,Crotone,FAVACH,Età media dei padri alla nascita del figlio,2023,35.16,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.14,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.26,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.18,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.49,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.58,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.67,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.95,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2006,35.04,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.87,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2008,35.12,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.96,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2010,35.25,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2011,35.38,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2012,35.3,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2013,35.23,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2014,35.42,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2015,35.56,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.51,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.22,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.58,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.92,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.54,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.53,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.92,,
A,Annuale,ITF64,Vibo Valentia,FAVACH,Età media dei padri alla nascita del figlio,2023,36.23,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,1999,33.63,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2000,33.73,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2001,33.73,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2002,33.88,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2003,34.03,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2004,34.15,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2005,34.11,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2006,34.27,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2007,34.43,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2008,34.4,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2009,34.45,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2010,34.53,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2011,34.6,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2012,34.58,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2013,34.73,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2014,34.8,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2015,34.88,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2016,34.89,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2017,34.94,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2018,34.99,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2019,35.14,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2020,34.92,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2021,35.12,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2022,35.04,,
A,Annuale,ITG,Isole,FAVACH,Età media dei padri alla nascita del figlio,2023,35.28,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,1999,33.26,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2000,33.32,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2001,33.34,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2002,33.48,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2003,33.65,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2004,33.75,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2005,33.74,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2006,33.88,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.08,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.03,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.12,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2010,34.2,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2011,34.28,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2012,34.27,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2013,34.43,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2014,34.51,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2015,34.63,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2016,34.64,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2017,34.68,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2018,34.77,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2019,34.89,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2020,34.69,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2021,34.87,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2022,34.82,,
A,Annuale,ITG1,Sicilia,FAVACH,Età media dei padri alla nascita del figlio,2023,35.08,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,1999,33.81,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2000,34,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2001,34.08,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2002,34.22,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2003,34.38,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2004,34.43,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2005,34.4,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2006,34.55,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2007,34.8,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2008,34.83,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2009,34.82,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2010,34.79,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2011,34.97,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2012,34.67,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2013,34.68,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2014,35.01,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2015,35.14,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2016,35.05,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2017,35.38,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2018,35.36,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2019,35.52,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2020,35.31,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2021,35.7,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2022,35.46,,
A,Annuale,ITG11,Trapani,FAVACH,Età media dei padri alla nascita del figlio,2023,35.56,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,1999,33.15,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2000,33.18,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2001,33.18,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2002,33.28,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2003,33.5,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2004,33.61,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2005,33.63,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2006,33.75,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2007,34.02,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2008,33.83,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2009,33.92,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2010,34.04,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2011,34.08,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2012,34.17,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2013,34.23,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2014,34.3,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2015,34.5,,
